Modele_DPE,Version_DPE,Methode_application_DPE,Etiquette_DPE,Etiquette_GES,Type_batiment,Hauteur_sous_plafond,Conso_5_usages_finale,Conso_5_usages_m2_finale,Conso_chauffage_finale,Conso_chauffage_depensier_finale,Conso_eclairage_finale,Conso_ECS_finale,Conso_ECS_depensier_finale,Conso_refroidissement_finale,Conso_refroidissement_depensier_finale,Conso_auxiliaires_finale,Conso_5_usages_primaire,Conso_5_usages_par_m2_primaire,Conso_chauffage_primaire,Conso_chauffage_depensier_primaire,Conso_eclairage_primaire,Conso_ECS_primaire,Conso_ECS_depensier_primaire,Conso_refroidissement_primaire,Conso_refroidissement_depensier_primaire,Conso_auxiliaires_primaire,Emission_GES_5_usages,Emission_GES_5_usages_par_m2,Emission_GES_chauffage,Emission_GES_chauffage_depensier,Emission_GES_eclairage,Emission_GES_ECS,Emission_GES_ECS_depensier,Emission_GES_refroidissement,Emission_GES_refroidissement_depensier,Emission_GES_auxiliaires,Cout_chauffage_energie_num1,Cout_ECS_energie_num1,Emission_GES_5_usages_energie_num1,Type_energie_num1,Cout_total_5_usages,Cout_chauffage,Cout_chauffage_depensier,Cout_eclairage,Cout_ECS_depensier,Cout_ECS,Cout_refroidissement,Cout_refroidissement_depensier,Cout_auxiliaires,Qualite_isolation_enveloppe,Qualite_isolation_menuiseries,Qualite_isolation_murs,Ubat_W_m2_K,Appartement_non_visite_0_1,Nombre_appartement,Nombre_niveau_immeuble,Nombre_niveau_logement,Surface_habitable_immeuble,Surface_habitable_logement,Score_BAN,Cout_chauffage_energie_num2,Cout_ECS_energie_num2,Type_energie_num2,Emission_GES_5_usages_energie_num2,Qualite_isolation_plancher_bas
RE2020,1_1,dpe_appartement_individuel,B,A,appartement,2.5,7091.4,31.0,4646.1,5389.4,461.9,1630.2,2298.6,0.0,0.0,353.2,16310.2,71.0,10686.0,10686.0,1062.3,3749.5,3749.5,0.0,0.0,812.4,527.5,2.0,367.0,367.0,31.9,106.0,106.0,0.0,0.0,22.6,792.6,278.1,527.5,Electricite,1209.8,792.6,792.6,78.8,278.1,278.1,0.0,0.0,60.3,tres_bonne,tres_bonne,tres_bonne,0.37,FAUX,1.0,1.0,1.0,1750.8,228.3,0.56,0.56,74.2,Electricite,219.6,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,6245.2,65.9,3921.6,4549.1,58.4,2032.9,2866.4,0.0,0.0,0.0,6677.1,70.4,3950.2,4582.3,134.2,2902.3,2058.4,0.0,0.0,0.0,1364.9,14.4,886.9,1028.9,4.0,646.2,458.3,0.0,0.0,0.0,433.7,223.9,0.0,Gaz_naturel,754.0,440.1,510.5,201.2,323.7,229.6,0.0,0.0,0.0,bonne,tres_bonne,tres_bonne,0.52,FAUX,9.0,1.0,1.0,670.9,94.8,0.81,0.81,5.7,Electricite,4.0,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,A,A,appartement,2.5,1104.0,27.5,656.5,761.5,27.0,328.8,463.5,0.0,0.0,0.0,2539.2,63.3,1509.8,1751.4,62.2,1066.1,756.1,0.0,0.0,0.0,81.2,2.0,51.9,60.2,1.9,30.1,21.4,0.0,0.0,0.0,214.7,107.5,1.9,Electricite,361.1,214.7,249.1,82.6,151.6,107.5,0.0,0.0,0.0,bonne,tres_bonne,tres_bonne,0.63,FAUX,17.0,1.0,1.0,923.1,40.1,0.82,0.82,74.2,Electricite,219.6,bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,B,A,maison,2.5,4188.5,30.8,2781.0,3226.0,312.8,782.0,1102.6,52.0,60.8,69.5,9633.6,70.8,6396.3,7419.7,719.5,2536.0,1798.6,119.6,139.9,159.9,312.1,2.3,219.7,254.9,21.6,71.7,50.8,3.3,3.9,4.4,666.0,187.0,38.3,Electricite,1003.0,666.0,772.6,75.0,263.7,187.0,12.0,14.0,17.0,tres_bonne,tres_bonne,tres_bonne,0.37,FAUX,1.0,1.0,1.0,136.0,136.0,0.39,0.39,74.2,Electricite,219.6,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,2420.5,59.4,1170.7,1358.0,29.1,1148.7,1619.7,0.0,0.0,0.0,2551.9,62.7,1170.7,1358.0,66.8,1619.7,1148.7,0.0,0.0,0.0,533.4,13.1,265.7,308.3,2.0,367.7,260.8,0.0,0.0,0.0,168.8,165.7,0.0,Gaz_naturel,371.3,168.8,195.8,79.8,233.6,165.7,0.0,0.0,0.0,bonne,tres_bonne,tres_bonne,0.65,FAUX,29.0,1.0,1.0,1272.0,40.7,0.52,0.52,0.0,Electricite,2.0,bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3536.4,66.5,1374.9,1594.9,31.5,1989.1,2804.7,0.0,0.0,11.1,3760.4,70.7,1374.9,1594.9,72.4,2804.7,1989.1,0.0,0.0,25.6,775.2,14.6,312.1,362.0,2.2,636.7,451.5,0.0,0.0,0.7,152.9,221.2,0.0,Gaz_naturel,424.1,152.9,177.4,108.5,311.9,221.2,0.0,0.0,38.3,bonne,tres_bonne,bonne,0.59,FAUX,30.0,1.0,1.0,1964.8,53.2,0.79,0.79,0.0,Electricite,2.9,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,A,A,appartement,2.5,3847.0,61.5,2115.0,2453.4,43.6,1572.3,2217.0,0.0,0.0,2.9,4158.2,66.5,2218.8,2573.8,100.3,2217.0,1572.3,0.0,0.0,6.7,302.1,4.8,167.1,193.8,3.0,175.1,124.2,0.0,0.0,0.2,160.2,123.7,0.0,Reseau_Chauffage_urbain,371.1,189.2,219.5,119.7,174.5,123.7,0.0,0.0,8.0,moyenne,tres_bonne,bonne,0.73,FAUX,34.0,1.0,1.0,2325.3,62.6,0.81,0.81,0.0,Electricite,3.2,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,3531.0,47.8,1538.9,1785.1,57.3,1795.6,2531.8,0.0,0.0,0.0,3786.5,51.2,1538.9,1785.1,131.7,2531.8,1795.6,0.0,0.0,0.0,770.3,10.4,349.3,405.2,4.0,574.7,407.6,0.0,0.0,0.0,221.9,258.9,0.0,Gaz_naturel,552.4,221.9,257.4,157.2,365.1,258.9,0.0,0.0,0.0,bonne,tres_bonne,bonne,0.48,FAUX,11.0,1.0,1.0,754.3,73.9,0.81,0.81,0.0,Electricite,4.0,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,4631.6,64.7,1983.7,2301.0,43.4,2367.3,3337.9,0.0,0.0,6.4,4996.6,69.8,1983.7,2301.0,99.9,3337.9,2367.3,0.0,0.0,14.8,1006.4,14.1,450.3,522.3,3.0,757.7,537.4,0.0,0.0,0.4,125.4,149.7,0.0,Gaz_naturel,354.8,125.4,145.5,149.7,211.0,149.7,0.0,0.0,28.1,moyenne,tres_bonne,bonne,0.69,FAUX,65.0,1.0,1.0,4315.9,71.6,0.52,0.52,0.0,Electricite,3.4,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,2623.6,57.9,1449.7,1681.7,97.4,1044.1,1472.1,0.0,0.0,5.4,2827.6,62.4,1470.8,1706.1,224.0,1492.0,1058.2,0.0,0.0,12.4,570.7,12.6,326.7,379.0,6.7,331.7,235.2,0.0,0.0,0.3,122.6,88.3,0.0,Gaz_naturel,252.1,126.8,147.1,25.6,128.5,91.2,0.0,0.0,1.4,bonne,tres_bonne,tres_bonne,0.55,FAUX,15.0,1.0,1.0,823.0,68.6,0.81,0.81,2.9,Electricite,7.1,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3414.4,76.0,1830.1,2122.9,89.6,1472.4,2076.1,0.0,0.0,0.0,3560.0,79.3,1830.1,2122.9,206.0,2076.1,1472.4,0.0,0.0,0.0,757.3,16.9,415.4,481.9,6.2,471.3,334.2,0.0,0.0,0.0,263.9,212.3,0.0,Gaz_naturel,1082.2,263.9,306.1,484.7,299.4,212.3,0.0,0.0,0.0,moyenne,tres_bonne,bonne,0.69,FAUX,28.0,1.0,1.0,1832.7,44.9,0.58,0.58,0.0,Electricite,6.2,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3239.0,70.4,1659.4,1924.9,25.2,1465.5,2066.4,0.0,0.0,0.0,3387.4,73.6,1659.4,1924.9,58.0,2066.4,1465.5,0.0,0.0,0.0,717.1,15.6,376.7,436.9,1.7,469.1,332.7,0.0,0.0,0.0,184.5,163.0,0.0,Gaz_naturel,380.6,184.5,214.1,87.0,229.8,163.0,0.0,0.0,0.0,moyenne,tres_bonne,tres_bonne,0.67,FAUX,65.0,1.0,1.0,3915.7,46.0,0.68,0.68,0.0,Electricite,1.7,tres_bonne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,5007.6,85.1,2496.4,2895.8,32.3,2251.2,3174.2,0.0,0.0,12.9,5345.6,90.9,2496.4,2895.8,74.4,3174.2,2251.2,0.0,0.0,29.7,506.2,8.6,257.1,298.3,2.2,326.9,231.9,0.0,0.0,0.8,196.5,177.2,0.0,Reseau_Chauffage_urbain,449.1,196.5,227.9,111.4,249.8,177.2,0.0,0.0,44.6,moyenne,tres_bonne,tres_bonne,0.69,FAUX,75.0,1.0,1.0,3644.3,58.8,0.5,0.5,0.0,Electricite,3.1,bonne
RT2012,1_1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,1721.4,19.6,810.0,939.6,152.0,648.0,913.7,0.0,0.0,20.3,3959.2,45.0,1863.0,2161.1,349.5,2101.5,1490.4,0.0,0.0,46.6,123.7,1.4,64.0,74.2,10.5,59.4,42.1,0.0,0.0,1.3,184.0,147.0,17.6,Electricite,392.0,184.0,213.4,35.0,207.3,147.0,0.0,0.0,5.0,tres_bonne,tres_bonne,bonne,0.33,FAUX,1.0,1.0,1.0,87.9,87.9,0.65,0.65,74.2,Electricite,219.6,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,2663.2,38.4,1091.0,1265.5,41.3,1376.3,1940.5,0.0,0.0,0.0,2945.2,42.5,1118.2,1297.1,95.1,1940.5,1376.3,0.0,0.0,0.0,570.2,8.2,244.5,283.7,2.9,440.5,312.4,0.0,0.0,0.0,119.0,153.1,0.0,Gaz_naturel,335.0,125.1,145.1,142.5,215.8,153.1,0.0,0.0,0.0,moyenne,tres_bonne,bonne,0.69,FAUX,38.0,1.0,1.0,2688.2,69.3,0.66,0.66,0.0,Electricite,2.9,tres_bonne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,A,A,appartement,2.5,1120.0,24.5,401.4,465.6,25.1,523.3,737.8,0.0,0.0,0.0,2576.1,56.2,923.1,1070.8,57.7,1696.9,1203.5,0.0,0.0,0.0,78.7,1.7,31.7,36.8,1.7,48.0,34.0,0.0,0.0,0.0,103.1,134.4,1.7,Electricite,287.6,103.1,119.6,97.7,189.5,134.4,0.0,0.0,0.0,tres_bonne,tres_bonne,tres_bonne,0.35,FAUX,10.0,1.0,1.0,575.7,45.8,0.64,0.64,74.2,Electricite,219.6,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,2407.2,127.8,1266.5,1469.1,34.4,1066.7,1504.1,0.0,0.0,7.9,2503.4,132.9,1266.5,1469.1,79.0,1504.1,1066.7,0.0,0.0,18.2,371.2,19.7,198.8,230.7,2.4,236.1,167.5,0.0,0.0,0.5,99.7,84.0,0.0,Reseau_Chauffage_urbain,210.6,99.7,115.6,12.5,118.4,83.9,0.0,0.0,2.9,insuffisante,tres_bonne,moyenne,0.97,FAUX,256.0,1.0,1.0,5381.8,18.8,0.7,0.7,0.0,Electricite,2.9,bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,A,A,appartement,2.5,153.0,2.4,6.2,7.2,142.1,0.0,0.0,0.0,0.0,4.7,352.0,5.5,14.4,16.6,326.8,0.0,0.0,0.0,0.0,10.8,9.8,0.2,0.4,0.5,9.1,0.0,0.0,0.0,0.0,0.3,235.6,283.0,1058.5,Gaz_naturel,44.4,1.8,2.1,41.2,0.0,0.0,0.0,0.0,1.4,tres_bonne,insuffisante,tres_bonne,0.4,FAUX,10.0,1.0,3.0,1750.8,64.1,0.89,0.89,2.0,Electricite,20.1,bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2496.2,16.7,1284.0,1489.4,289.4,778.0,1097.0,0.0,0.0,36.2,5741.2,38.4,2953.2,3425.7,665.7,2523.1,1789.4,0.0,0.0,83.2,181.2,1.2,101.4,117.7,20.0,71.3,50.6,0.0,0.0,2.3,354.0,214.0,29.2,Electricite,688.0,354.0,410.6,80.0,301.7,214.0,0.0,0.0,10.0,tres_bonne,tres_bonne,tres_bonne,0.25,FAUX,1.0,1.0,1.0,149.6,149.6,0.67,0.67,74.2,Electricite,219.6,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,B,B,maison,2.5,3244.7,48.7,1714.0,1988.3,48.0,1242.7,1752.2,0.0,0.0,12.0,3619.2,54.3,1714.0,1988.3,110.3,1752.2,1242.7,0.0,0.0,27.6,690.3,10.4,389.1,451.3,3.3,397.7,282.1,0.0,0.0,0.8,246.3,178.6,0.0,Gaz_naturel,529.7,246.3,285.7,131.7,251.8,178.6,0.0,0.0,32.9,tres_bonne,tres_bonne,tres_bonne,0.31,FAUX,1.0,1.0,1.0,200.0,66.7,0.53,0.53,0.0,Electricite,4.1,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,2229.1,99.1,981.9,1139.0,13.7,1176.6,1659.0,0.0,0.0,1.7,2368.2,105.3,1029.2,1193.8,31.4,1659.0,1176.6,0.0,0.0,3.9,489.3,21.7,217.5,252.3,0.9,376.6,267.1,0.0,0.0,0.1,105.2,130.8,0.0,Gaz_naturel,267.0,115.7,134.2,47.1,184.5,130.9,0.0,0.0,5.9,bonne,tres_bonne,bonne,0.64,FAUX,53.0,1.0,1.0,3085.0,22.5,0.42,0.42,0.0,Electricite,1.1,tres_bonne
RT2012,2,dpe_appartement_genere_donnees_DPE_immeuble,B,B,appartement,2.5,2506.9,39.0,580.3,673.1,127.2,1735.9,2447.6,0.0,0.0,63.6,3519.0,55.0,1334.6,1334.6,292.5,1745.6,1745.6,0.0,0.0,146.3,451.5,7.0,45.8,45.8,8.8,392.8,392.8,0.0,0.0,4.1,168.3,194.4,451.5,Gaz_naturel,418.0,168.3,168.3,36.9,194.4,194.4,0.0,0.0,18.4,bonne,tres_bonne,tres_bonne,0.51,VRAI,18.0,1.0,1.0,1021.4,63.8,0.49,0.49,194.4,Electricite,451.5,tres_bonne
RT2012,2,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2999.4,19.6,1877.0,2177.3,276.0,644.0,908.0,0.0,0.0,55.2,6898.6,45.1,4317.1,5007.8,634.8,2088.5,1481.2,0.0,0.0,127.0,222.1,1.5,148.3,172.0,19.0,59.0,41.9,0.0,0.0,3.5,361.0,124.0,32.0,Electricite,577.0,361.0,418.8,53.0,174.8,124.0,0.0,0.0,11.0,tres_bonne,tres_bonne,tres_bonne,0.37,FAUX,1.0,1.0,1.0,152.8,152.8,0.59,0.59,74.2,Electricite,219.6,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,3318.0,16.9,1794.0,2081.0,368.7,762.0,1074.4,0.0,0.0,122.9,7631.4,38.9,4126.2,4786.4,848.0,2471.2,1752.6,0.0,0.0,282.7,241.9,1.2,141.7,164.4,25.4,69.8,49.5,0.0,0.0,7.9,454.0,193.0,50.6,Electricite,839.0,454.0,526.6,93.0,272.1,193.0,0.0,0.0,31.0,tres_bonne,tres_bonne,tres_bonne,0.37,FAUX,1.0,1.0,1.0,196.3,196.3,0.81,0.81,74.2,Electricite,219.6,bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2182.2,18.8,1243.0,1441.9,216.8,549.0,774.1,0.0,0.0,57.8,5018.9,43.3,2858.9,3316.3,498.5,1780.4,1262.7,0.0,0.0,132.9,159.9,1.4,98.2,113.9,15.0,50.3,35.7,0.0,0.0,3.7,353.0,156.0,26.1,Electricite,620.0,353.0,409.5,62.0,220.0,156.0,0.0,0.0,16.0,tres_bonne,tres_bonne,tres_bonne,0.37,FAUX,1.0,1.0,1.0,115.8,115.8,0.37,0.37,74.2,Electricite,219.6,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,D,D,appartement,2.5,2844.1,104.3,1307.3,1516.4,19.7,1384.3,1951.9,0.0,0.0,29.6,3042.3,111.6,1307.3,1516.4,45.4,1951.9,1384.3,0.0,0.0,68.1,1043.6,38.3,502.0,582.3,1.4,749.5,531.6,0.0,0.0,1.9,102.9,108.9,0.0,Reseau_Chauffage_urbain,267.4,102.9,119.4,54.2,153.6,108.9,0.0,0.0,81.3,bonne,tres_bonne,moyenne,0.57,FAUX,18.0,1.0,1.0,856.3,27.3,0.54,0.54,0.0,Electricite,3.3,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,2630.2,58.3,1302.3,1510.7,34.3,1205.9,1700.3,0.0,0.0,2.0,2788.8,61.8,1302.3,1510.7,79.0,1700.3,1205.9,0.0,0.0,4.6,577.6,12.8,295.6,342.9,2.4,386.0,273.7,0.0,0.0,0.1,187.8,173.9,0.0,Gaz_naturel,406.1,187.8,217.9,94.3,245.2,173.9,0.0,0.0,5.5,bonne,tres_bonne,bonne,0.64,FAUX,47.0,1.0,1.0,3010.2,45.2,0.81,0.81,0.0,Electricite,2.5,bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,4594.8,57.2,2644.3,3067.4,42.8,1686.7,2378.3,0.0,0.0,0.0,4937.7,61.5,2644.3,3067.4,98.6,2378.3,1686.7,0.0,0.0,0.0,1000.8,12.5,600.3,696.3,3.0,539.9,382.9,0.0,0.0,0.0,294.1,187.6,0.0,Gaz_naturel,558.2,294.1,341.1,147.7,264.5,187.6,0.0,0.0,0.0,bonne,tres_bonne,tres_bonne,0.57,FAUX,7.0,1.0,1.0,493.1,80.3,0.65,0.65,0.0,Electricite,3.0,tres_bonne
RT2012,2,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,1968.1,18.5,1089.0,1263.2,196.8,538.0,758.6,0.0,0.0,13.1,4526.7,42.5,2504.7,2905.5,452.6,1744.7,1237.4,0.0,0.0,30.2,143.8,1.4,86.0,99.8,13.6,49.3,35.0,0.0,0.0,0.8,236.0,116.0,22.8,Electricite,426.0,236.0,273.8,43.0,163.6,116.0,0.0,0.0,3.0,tres_bonne,tres_bonne,tres_bonne,0.33,FAUX,1.0,1.0,1.0,106.4,106.4,0.41,0.41,74.2,Electricite,219.6,tres_bonne
RT2012,2,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,3368.5,72.0,1271.4,1474.8,101.6,1941.7,2737.9,0.0,0.0,53.8,3570.5,76.0,1271.4,1271.4,233.7,1941.7,1941.7,0.0,0.0,123.7,736.6,15.0,287.3,287.3,7.0,438.8,438.8,0.0,0.0,3.4,100.1,152.8,736.6,Electricite,297.9,100.1,100.1,29.5,152.8,152.8,0.0,0.0,15.6,moyenne,tres_bonne,tres_bonne,0.66,VRAI,41.0,1.0,1.0,2125.1,46.7,0.75,0.75,152.8,Electricite,736.6,moyenne
RT2012,2,dpe_appartement_genere_donnees_DPE_immeuble,B,B,appartement,2.5,4147.3,50.0,2405.1,2789.9,188.9,1469.3,2071.7,0.0,0.0,84.0,4541.8,55.0,2431.2,2431.2,434.5,1482.9,1482.9,0.0,0.0,193.1,893.2,10.0,543.0,543.0,13.0,331.8,331.8,0.0,0.0,5.4,271.1,165.3,893.2,Electricite,515.5,271.1,271.1,54.8,165.3,165.3,0.0,0.0,24.4,tres_bonne,tres_bonne,tres_bonne,0.3,VRAI,2.0,1.0,1.0,170.1,81.6,0.96,0.96,165.3,Gaz_naturel,893.2,tres_bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,6339.2,68.0,3450.7,4002.9,163.6,2631.3,3710.2,0.0,0.0,93.5,6697.9,72.0,3464.2,3464.2,376.3,2642.3,2642.3,0.0,0.0,215.1,1395.0,15.0,781.8,781.8,11.3,596.0,596.0,0.0,0.0,6.0,499.9,381.3,1395.0,Gaz_naturel,974.9,499.9,499.9,59.6,381.3,381.3,0.0,0.0,34.1,bonne,tres_bonne,tres_bonne,0.62,FAUX,18.0,1.0,1.0,912.9,92.8,0.64,0.64,381.3,Gaz_naturel,1395.0,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,1980.1,49.1,1509.6,1751.1,30.2,268.2,378.2,0.0,0.0,7.8,2243.0,55.7,1509.6,1751.1,69.5,378.2,268.2,0.0,0.0,18.1,416.9,10.3,342.7,397.5,2.1,85.8,60.9,0.0,0.0,0.5,139.1,24.7,0.0,Gaz_naturel,232.1,139.1,161.3,83.0,34.8,24.7,0.0,0.0,36.3,bonne,tres_bonne,tres_bonne,0.53,FAUX,12.0,1.0,1.0,650.1,40.3,0.82,0.82,0.0,Electricite,2.6,bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,3978.6,50.2,2049.3,2377.2,45.7,1683.3,2373.4,0.0,0.0,5.7,4298.4,54.2,2049.3,2377.2,105.0,2373.4,1683.3,0.0,0.0,13.1,863.8,10.9,465.2,539.6,3.2,538.8,382.1,0.0,0.0,0.4,227.9,187.2,0.0,Gaz_naturel,486.5,227.9,264.4,157.5,264.0,187.2,0.0,0.0,19.7,tres_bonne,tres_bonne,tres_bonne,0.35,FAUX,3.0,1.0,1.0,237.7,79.3,0.54,0.54,0.0,Electricite,3.5,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2342.0,19.9,1353.0,1569.5,247.4,567.0,799.5,0.0,0.0,43.7,5386.5,45.9,3111.9,3609.8,568.9,1838.8,1304.1,0.0,0.0,100.4,172.0,1.5,106.9,124.0,17.1,52.0,36.9,0.0,0.0,2.8,378.0,158.0,28.2,Electricite,654.0,378.0,438.5,69.0,222.8,158.0,0.0,0.0,12.0,tres_bonne,tres_bonne,tres_bonne,0.36,FAUX,1.0,1.0,1.0,117.5,117.5,0.55,0.55,74.2,Electricite,219.6,bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,2785.5,49.4,1073.6,1245.4,31.4,1437.2,2026.5,0.0,0.0,39.8,3512.2,62.3,1247.2,1446.8,72.3,2303.1,1633.4,0.0,0.0,91.6,543.9,9.6,223.9,259.8,2.2,425.5,301.8,0.0,0.0,2.5,104.5,143.1,0.0,Gaz_naturel,409.8,143.3,166.2,108.4,263.4,186.8,0.0,0.0,137.3,bonne,tres_bonne,bonne,0.58,FAUX,36.0,1.0,1.0,1971.0,56.4,0.81,0.81,43.8,Electricite,4.7,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3791.5,82.2,2337.9,2711.9,28.4,1326.9,1870.9,0.0,0.0,1.7,3956.3,85.7,2337.9,2711.9,65.4,1870.9,1326.9,0.0,0.0,3.8,840.5,18.2,530.7,615.6,2.0,424.7,301.2,0.0,0.0,0.1,260.0,147.6,0.0,Gaz_naturel,444.3,260.0,301.6,98.0,208.1,147.6,0.0,0.0,5.8,moyenne,tres_bonne,bonne,0.82,FAUX,32.0,1.0,1.0,2109.9,46.1,0.69,0.69,0.0,Electricite,2.1,bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,A,A,appartement,2.5,5032.1,63.0,2657.4,3082.6,160.8,2081.5,2934.9,0.0,0.0,132.4,5413.2,68.0,2657.4,2657.4,369.8,2081.5,2081.5,0.0,0.0,304.5,19.6,0.1,0.0,0.0,11.1,0.0,0.0,0.0,0.0,8.5,209.1,163.8,19.6,Reseau_Chauffage_urbain,479.7,209.1,209.1,58.5,163.8,163.8,0.0,0.0,48.2,moyenne,tres_bonne,tres_bonne,0.69,VRAI,49.0,1.0,1.0,2874.0,79.5,0.53,0.53,163.8,Electricite,19.6,bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,3598.8,80.0,1237.4,1435.4,157.7,2074.1,2924.4,0.0,0.0,129.6,3979.6,88.0,1237.4,1237.4,362.8,2081.5,2081.5,0.0,0.0,298.0,770.0,17.0,280.9,280.9,10.9,469.9,469.9,0.0,0.0,8.3,137.6,231.7,770.0,Gaz_naturel,452.6,137.6,137.6,45.8,231.7,231.7,0.0,0.0,37.6,bonne,tres_bonne,bonne,0.52,FAUX,102.0,1.0,1.0,4639.0,44.8,0.59,0.59,231.7,Electricite,770.0,tres_bonne
RE2020,1_1,dpe_maison_individuelle,B,B,maison,2.5,4476.7,52.0,3370.1,3909.3,150.9,845.0,1191.5,0.0,0.0,110.7,5941.4,69.0,3396.3,3396.3,347.1,1943.6,1943.6,0.0,0.0,254.5,834.5,9.0,762.0,762.0,10.4,54.9,54.9,0.0,0.0,7.1,378.4,245.1,834.5,Electricite,699.4,378.4,378.4,43.8,245.1,245.1,0.0,0.0,32.1,tres_bonne,tres_bonne,tres_bonne,0.37,FAUX,34.53095264748685,1.0,1.0,1750.8,85.4,0.51,0.51,245.1,Gaz_naturel,834.5,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,B,B,maison,2.5,2871.8,45.9,1073.2,1245.0,124.3,1615.8,2278.3,0.0,0.0,0.0,3109.4,49.7,1073.2,1245.0,285.9,2278.3,1615.8,0.0,0.0,0.0,622.7,10.0,243.6,282.6,8.6,517.2,366.8,0.0,0.0,0.0,111.2,167.4,0.0,Gaz_naturel,333.4,111.2,129.0,37.3,236.0,167.4,0.0,0.0,0.0,tres_bonne,tres_bonne,bonne,0.42,FAUX,1.0,1.0,1.0,290.4,42.0,0.43,0.43,0.0,Electricite,8.6,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,A,A,appartement,2.5,912.2,19.9,405.4,470.3,24.6,401.5,566.1,0.0,0.0,0.0,2098.1,45.8,932.5,1081.7,56.6,1302.1,923.5,0.0,0.0,0.0,65.3,1.4,32.0,37.2,1.7,36.8,26.1,0.0,0.0,0.0,106.6,105.6,1.7,Electricite,239.9,106.6,123.7,93.6,148.9,105.6,0.0,0.0,0.0,bonne,tres_bonne,tres_bonne,0.53,FAUX,28.0,1.0,1.0,1690.6,45.8,0.72,0.72,74.2,Electricite,219.6,tres_bonne
